PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Name,Cabin,Ticket
247,0,0.242362525,0.742038217,25,0.345394737,0.343657817,7.775,0.339009288,0.697802,0.29985444,0.27027027
248,1,0.472826087,0.742038217,24,0.345394737,0.5,14.5,0.339009288,0.782,0.29985444,0.513812155
249,1,0.62962963,0.188908146,37,0.535885167,0.550847458,52.5542,0.339009288,0.156673,0.757575758,0.513812155
250,0,0.472826087,0.188908146,54,0.535885167,0.343657817,26,0.339009288,0,0.29985444,0.513812155
251,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.25,0.339009288,0.156673,0.29985444,0.27027027
252,0,0.242362525,0.742038217,29,0.535885167,0.550847458,10.4625,0.339009288,0.782,0.5,0.513812155
253,0,0.62962963,0.188908146,62,0.345394737,0.343657817,26.55,0.339009288,0.156673,0.593220339,0.27027027
254,0,0.242362525,0.188908146,30,0.535885167,0.343657817,16.1,0.339009288,0.156673,0.29985444,0.513812155
255,0,0.242362525,0.742038217,41,0.345394737,0.5,20.2125,0.339009288,0.782,0.29985444,0.653465347
256,1,0.242362525,0.742038217,29,0.345394737,0.5,15.2458,0.553571429,0.782,0.29985444,0.653465347
257,1,0.62962963,0.742038217,39,0.345394737,0.343657817,79.2,0.553571429,0.782,0.29985444,0.513812155
258,1,0.62962963,0.742038217,30,0.345394737,0.343657817,86.5,0.339009288,0.697802,0.744680851,0.653465347
259,1,0.62962963,0.742038217,35,0.345394737,0.343657817,512.3292,0.553571429,0.697802,0.29985444,0.727272727
260,1,0.472826087,0.742038217,50,0.345394737,0.550847458,26,0.339009288,0.782,0.29985444,0.513812155
261,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.75,0.38961039,0.156673,0.29985444,0.27027027
262,1,0.242362525,0.188908146,3,0.166666667,0.5,31.3875,0.339009288,0.575,0.29985444,0.208333333
263,0,0.62962963,0.188908146,52,0.535885167,0.550847458,79.65,0.339009288,0.156673,0.75,0.653465347
264,0,0.62962963,0.188908146,40,0.345394737,0.343657817,0,0.339009288,0.156673,0.744680851,0.27027027
265,0,0.242362525,0.742038217,27,0.345394737,0.343657817,7.75,0.38961039,0.697802,0.29985444,0.27027027
266,0,0.472826087,0.188908146,36,0.345394737,0.343657817,10.5,0.339009288,0.156673,0.29985444,0.27027027
267,0,0.242362525,0.188908146,16,0.166666667,0.550847458,39.6875,0.339009288,0.156673,0.29985444,0.208333333
268,1,0.242362525,0.188908146,25,0.535885167,0.343657817,7.775,0.339009288,0.156673,0.29985444,0.27027027
269,1,0.62962963,0.742038217,58,0.345394737,0.550847458,153.4625,0.339009288,0.782,0.593220339,0.653465347
270,1,0.62962963,0.742038217,35,0.345394737,0.343657817,135.6333,0.339009288,0.697802,0.593220339,0.727272727
271,0,0.62962963,0.188908146,39,0.345394737,0.343657817,31,0.339009288,0.156673,0.29985444,0.513812155
272,1,0.242362525,0.188908146,25,0.345394737,0.343657817,0,0.339009288,0.156673,0.29985444,0.727272727
273,1,0.472826087,0.742038217,41,0.345394737,0.550847458,19.5,0.339009288,0.782,0.29985444,0.513812155
274,0,0.62962963,0.188908146,37,0.345394737,0.550847458,29.7,0.553571429,0.156673,0.593220339,0.27027027
275,1,0.242362525,0.742038217,27,0.345394737,0.343657817,7.75,0.38961039,0.697802,0.29985444,0.27027027
276,1,0.62962963,0.742038217,63,0.535885167,0.343657817,77.9583,0.339009288,0.697802,0.757575758,0.653465347
277,0,0.242362525,0.742038217,45,0.345394737,0.343657817,7.75,0.339009288,0.697802,0.29985444,0.27027027
278,0,0.472826087,0.188908146,31,0.345394737,0.343657817,0,0.339009288,0.156673,0.29985444,0.653465347
279,0,0.242362525,0.188908146,7,0.166666667,0.550847458,29.125,0.38961039,0.575,0.29985444,0.210526316
280,1,0.242362525,0.742038217,35,0.535885167,0.550847458,20.25,0.339009288,0.782,0.29985444,0.653465347
281,0,0.242362525,0.188908146,65,0.345394737,0.343657817,7.75,0.38961039,0.156673,0.29985444,0.27027027
282,0,0.242362525,0.188908146,28,0.345394737,0.343657817,7.8542,0.339009288,0.156673,0.29985444,0.27027027
283,0,0.242362525,0.188908146,16,0.345394737,0.343657817,9.5,0.339009288,0.156673,0.29985444,0.27027027
284,1,0.242362525,0.188908146,19,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
285,0,0.62962963,0.188908146,39,0.345394737,0.343657817,26,0.339009288,0.156673,0.466666667,0.27027027
286,0,0.242362525,0.188908146,33,0.345394737,0.343657817,8.6625,0.553571429,0.156673,0.29985444,0.27027027
287,1,0.242362525,0.188908146,30,0.345394737,0.343657817,9.5,0.339009288,0.156673,0.29985444,0.27027027
288,0,0.242362525,0.188908146,22,0.345394737,0.343657817,7.8958,0.339009288,0.156673,0.29985444,0.27027027
289,1,0.472826087,0.188908146,42,0.345394737,0.343657817,13,0.339009288,0.156673,0.29985444,0.27027027
290,1,0.242362525,0.742038217,22,0.345394737,0.343657817,7.75,0.38961039,0.697802,0.29985444,0.27027027
291,1,0.62962963,0.742038217,26,0.345394737,0.343657817,78.85,0.339009288,0.697802,0.29985444,0.653465347
292,1,0.62962963,0.742038217,19,0.535885167,0.343657817,91.0792,0.553571429,0.782,0.744680851,0.513812155
293,0,0.472826087,0.188908146,36,0.345394737,0.343657817,12.875,0.553571429,0.156673,0.757575758,0.27027027
294,0,0.242362525,0.742038217,24,0.345394737,0.343657817,8.85,0.339009288,0.697802,0.29985444,0.27027027
295,0,0.242362525,0.188908146,24,0.345394737,0.343657817,7.8958,0.339009288,0.156673,0.29985444,0.27027027
296,0,0.62962963,0.188908146,39,0.345394737,0.343657817,27.7208,0.553571429,0.156673,0.29985444,0.27027027
297,0,0.242362525,0.188908146,23.5,0.345394737,0.343657817,7.2292,0.553571429,0.156673,0.29985444,0.27027027
298,0,0.62962963,0.742038217,2,0.535885167,0.5,151.55,0.339009288,0.697802,0.593220339,0.210526316
299,1,0.62962963,0.188908146,39,0.345394737,0.343657817,30.5,0.339009288,0.156673,0.593220339,0.27027027
300,1,0.62962963,0.742038217,50,0.345394737,0.550847458,247.5208,0.553571429,0.782,0.744680851,0.653465347
301,1,0.242362525,0.742038217,27,0.345394737,0.343657817,7.75,0.38961039,0.697802,0.29985444,0.27027027
302,1,0.242362525,0.188908146,19,0.464285714,0.343657817,23.25,0.38961039,0.156673,0.29985444,0.653465347
303,0,0.242362525,0.188908146,19,0.345394737,0.343657817,0,0.339009288,0.156673,0.29985444,0.727272727
304,1,0.472826087,0.742038217,31,0.345394737,0.343657817,12.35,0.38961039,0.697802,0.75,0.27027027
305,0,0.242362525,0.188908146,27,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
306,1,0.62962963,0.188908146,0.92,0.535885167,0.5,151.55,0.339009288,0.575,0.593220339,0.210526316
307,1,0.62962963,0.742038217,39,0.345394737,0.343657817,110.8833,0.553571429,0.697802,0.29985444,0.727272727
308,1,0.62962963,0.742038217,17,0.535885167,0.343657817,108.9,0.553571429,0.782,0.593220339,0.653465347
309,0,0.472826087,0.188908146,30,0.535885167,0.343657817,24,0.553571429,0.156673,0.29985444,0.513812155
310,1,0.62962963,0.742038217,30,0.345394737,0.343657817,56.9292,0.553571429,0.697802,0.75,0.513812155
311,1,0.62962963,0.742038217,24,0.345394737,0.343657817,83.1583,0.553571429,0.697802,0.593220339,0.653465347
312,1,0.62962963,0.742038217,18,0.464285714,0.5,262.375,0.553571429,0.697802,0.744680851,0.208333333
313,0,0.472826087,0.742038217,26,0.535885167,0.550847458,26,0.339009288,0.782,0.29985444,0.513812155
314,0,0.242362525,0.188908146,28,0.345394737,0.343657817,7.8958,0.339009288,0.156673,0.29985444,0.27027027
315,0,0.472826087,0.188908146,43,0.535885167,0.550847458,26.25,0.339009288,0.156673,0.29985444,0.653465347
316,1,0.242362525,0.742038217,26,0.345394737,0.343657817,7.8542,0.339009288,0.697802,0.29985444,0.27027027
317,1,0.472826087,0.742038217,24,0.535885167,0.343657817,26,0.339009288,0.782,0.29985444,0.513812155
318,0,0.472826087,0.188908146,54,0.345394737,0.343657817,14,0.339009288,0.428571,0.29985444,0.27027027
319,1,0.62962963,0.742038217,31,0.345394737,0.5,164.8667,0.339009288,0.697802,0.593220339,0.727272727
320,1,0.62962963,0.742038217,40,0.535885167,0.550847458,134.5,0.553571429,0.782,0.75,0.333333333
321,0,0.242362525,0.188908146,22,0.345394737,0.343657817,7.25,0.339009288,0.156673,0.29985444,0.27027027
322,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.8958,0.339009288,0.156673,0.29985444,0.27027027
323,1,0.472826087,0.742038217,30,0.345394737,0.343657817,12.35,0.38961039,0.697802,0.29985444,0.27027027
324,1,0.472826087,0.742038217,22,0.535885167,0.550847458,29,0.339009288,0.782,0.29985444,0.653465347
325,0,0.242362525,0.188908146,15,0,0.5,69.55,0.339009288,0.156673,0.29985444,0
326,1,0.62962963,0.742038217,36,0.345394737,0.343657817,135.6333,0.553571429,0.697802,0.593220339,0.727272727
327,0,0.242362525,0.188908146,61,0.345394737,0.343657817,6.2375,0.339009288,0.156673,0.29985444,0.27027027
328,1,0.472826087,0.742038217,36,0.345394737,0.343657817,13,0.339009288,0.782,0.757575758,0.27027027
329,1,0.242362525,0.742038217,31,0.535885167,0.550847458,20.525,0.339009288,0.782,0.29985444,0.653465347
330,1,0.62962963,0.742038217,16,0.345394737,0.550847458,57.9792,0.553571429,0.697802,0.744680851,0.513812155
331,1,0.242362525,0.742038217,19,0.464285714,0.343657817,23.25,0.38961039,0.697802,0.29985444,0.653465347
332,0,0.62962963,0.188908146,45.5,0.345394737,0.343657817,28.5,0.339009288,0.156673,0.593220339,0.27027027
333,0,0.62962963,0.188908146,38,0.345394737,0.550847458,153.4625,0.339009288,0.156673,0.593220339,0.653465347
334,0,0.242362525,0.188908146,16,0.464285714,0.343657817,18,0.339009288,0.156673,0.29985444,0.513812155
335,1,0.62962963,0.742038217,40,0.535885167,0.343657817,133.65,0.339009288,0.782,0.29985444,0.513812155
336,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.8958,0.339009288,0.156673,0.29985444,0.27027027
337,0,0.62962963,0.188908146,29,0.535885167,0.343657817,66.6,0.339009288,0.156673,0.593220339,0.513812155
338,1,0.62962963,0.742038217,41,0.345394737,0.343657817,134.5,0.553571429,0.697802,0.75,0.333333333
339,1,0.242362525,0.188908146,45,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
340,0,0.62962963,0.188908146,45,0.345394737,0.343657817,35.5,0.339009288,0.156673,0,0.27027027
341,1,0.472826087,0.188908146,2,0.535885167,0.550847458,26,0.339009288,0.575,0.615384615,0.653465347
342,1,0.62962963,0.742038217,24,0.25,0.5,263,0.339009288,0.697802,0.593220339,0.210526316
343,0,0.472826087,0.188908146,28,0.345394737,0.343657817,13,0.339009288,0.156673,0.29985444,0.27027027
344,0,0.472826087,0.188908146,25,0.345394737,0.343657817,13,0.339009288,0.156673,0.29985444,0.27027027
345,0,0.472826087,0.188908146,36,0.345394737,0.343657817,13,0.339009288,0.156673,0.29985444,0.27027027
346,1,0.472826087,0.742038217,24,0.345394737,0.343657817,13,0.339009288,0.697802,0.615384615,0.27027027
347,1,0.472826087,0.742038217,40,0.345394737,0.343657817,13,0.339009288,0.697802,0.29985444,0.27027027
348,1,0.242362525,0.742038217,24,0.535885167,0.343657817,16.1,0.339009288,0.782,0.29985444,0.513812155
349,1,0.242362525,0.188908146,3,0.535885167,0.550847458,15.9,0.339009288,0.575,0.29985444,0.653465347
350,0,0.242362525,0.188908146,42,0.345394737,0.343657817,8.6625,0.339009288,0.156673,0.29985444,0.27027027
351,0,0.242362525,0.188908146,23,0.345394737,0.343657817,9.225,0.339009288,0.156673,0.29985444,0.27027027
352,0,0.62962963,0.188908146,39,0.345394737,0.343657817,35,0.339009288,0.156673,0.593220339,0.27027027
353,0,0.242362525,0.188908146,15,0.535885167,0.550847458,7.2292,0.553571429,0.156673,0.29985444,0.27027027
354,0,0.242362525,0.188908146,25,0.535885167,0.343657817,17.8,0.339009288,0.156673,0.29985444,0.513812155
355,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.225,0.553571429,0.156673,0.29985444,0.27027027
356,0,0.242362525,0.188908146,28,0.345394737,0.343657817,9.5,0.339009288,0.156673,0.29985444,0.27027027
357,1,0.62962963,0.742038217,22,0.345394737,0.550847458,55,0.339009288,0.697802,0.75,0.513812155
358,0,0.472826087,0.742038217,38,0.345394737,0.343657817,13,0.339009288,0.697802,0.29985444,0.27027027
359,1,0.242362525,0.742038217,27,0.345394737,0.343657817,7.8792,0.38961039,0.697802,0.29985444,0.27027027
360,1,0.242362525,0.742038217,27,0.345394737,0.343657817,7.8792,0.38961039,0.697802,0.29985444,0.27027027
361,0,0.242362525,0.188908146,40,0.535885167,0,27.9,0.339009288,0.156673,0.29985444,0.210526316
362,0,0.472826087,0.188908146,29,0.535885167,0.343657817,27.7208,0.553571429,0.156673,0.29985444,0.513812155
363,0,0.242362525,0.742038217,45,0.345394737,0.550847458,14.4542,0.553571429,0.782,0.29985444,0.513812155
364,0,0.242362525,0.188908146,35,0.345394737,0.343657817,7.05,0.339009288,0.156673,0.29985444,0.27027027
365,0,0.242362525,0.188908146,24,0.535885167,0.343657817,15.5,0.38961039,0.156673,0.29985444,0.513812155
366,0,0.242362525,0.188908146,30,0.345394737,0.343657817,7.25,0.339009288,0.156673,0.29985444,0.27027027
367,1,0.62962963,0.742038217,60,0.535885167,0.343657817,75.25,0.553571429,0.782,0.757575758,0.513812155
368,1,0.242362525,0.742038217,27,0.345394737,0.343657817,7.2292,0.553571429,0.782,0.29985444,0.27027027
369,1,0.242362525,0.742038217,27,0.345394737,0.343657817,7.75,0.38961039,0.697802,0.29985444,0.27027027
370,1,0.62962963,0.742038217,24,0.345394737,0.343657817,69.3,0.553571429,1,0.744680851,0.513812155
371,1,0.62962963,0.188908146,25,0.535885167,0.343657817,55.4417,0.553571429,0.156673,0.75,0.513812155
372,0,0.242362525,0.188908146,18,0.535885167,0.343657817,6.4958,0.339009288,0.156673,0.29985444,0.27027027
373,0,0.242362525,0.188908146,19,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
374,0,0.62962963,0.188908146,22,0.345394737,0.343657817,135.6333,0.553571429,0.156673,0.29985444,0.727272727
375,0,0.242362525,0.742038217,3,0.25,0.550847458,21.075,0.339009288,0.697802,0.29985444,0.333333333
376,1,0.62962963,0.742038217,40,0.535885167,0.343657817,82.1708,0.553571429,0.782,0.29985444,0.513812155
377,1,0.242362525,0.742038217,22,0.345394737,0.343657817,7.25,0.339009288,0.697802,0.29985444,0.27027027
378,0,0.62962963,0.188908146,27,0.345394737,0.5,211.5,0.553571429,0.156673,0.593220339,0.333333333
379,0,0.242362525,0.188908146,20,0.345394737,0.343657817,4.0125,0.553571429,0.156673,0.29985444,0.27027027
380,0,0.242362525,0.188908146,19,0.345394737,0.343657817,7.775,0.339009288,0.156673,0.29985444,0.27027027
381,1,0.62962963,0.742038217,42,0.345394737,0.343657817,227.525,0.553571429,0.697802,0.29985444,0.333333333
382,1,0.242362525,0.742038217,1,0.345394737,0.5,15.7417,0.553571429,0.697802,0.29985444,0.653465347
383,0,0.242362525,0.188908146,32,0.345394737,0.343657817,7.925,0.339009288,0.156673,0.29985444,0.27027027
384,1,0.62962963,0.742038217,35,0.535885167,0.343657817,52,0.339009288,0.782,0.29985444,0.513812155
385,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.8958,0.339009288,0.156673,0.29985444,0.27027027
386,0,0.472826087,0.188908146,18,0.345394737,0.343657817,73.5,0.339009288,0.156673,0.29985444,0.208333333
387,0,0.242362525,0.188908146,1,0,0.5,46.9,0.339009288,0.575,0.29985444,0.384615385
388,1,0.472826087,0.742038217,36,0.345394737,0.343657817,13,0.339009288,0.697802,0.29985444,0.27027027
389,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.7292,0.38961039,0.156673,0.29985444,0.27027027
390,1,0.472826087,0.742038217,17,0.345394737,0.343657817,12,0.553571429,0.697802,0.29985444,0.27027027
391,1,0.62962963,0.188908146,36,0.535885167,0.5,120,0.339009288,0.156673,0.744680851,0.727272727
392,1,0.242362525,0.188908146,21,0.345394737,0.343657817,7.7958,0.339009288,0.156673,0.29985444,0.27027027
393,0,0.242362525,0.188908146,28,0.464285714,0.343657817,7.925,0.339009288,0.156673,0.29985444,0.27027027
394,1,0.62962963,0.742038217,23,0.535885167,0.343657817,113.275,0.553571429,0.697802,0.757575758,0.653465347
395,1,0.242362525,0.742038217,24,0.345394737,0.5,16.7,0.339009288,0.782,0.5,0.653465347
396,0,0.242362525,0.188908146,22,0.345394737,0.343657817,7.7958,0.339009288,0.156673,0.29985444,0.27027027
397,0,0.242362525,0.742038217,31,0.345394737,0.343657817,7.8542,0.339009288,0.697802,0.29985444,0.27027027
398,0,0.472826087,0.188908146,46,0.345394737,0.343657817,26,0.339009288,0.156673,0.29985444,0.513812155
399,0,0.472826087,0.188908146,23,0.345394737,0.343657817,10.5,0.339009288,0.428571,0.29985444,0.27027027
400,1,0.472826087,0.742038217,28,0.345394737,0.343657817,12.65,0.339009288,0.782,0.29985444,0.27027027
401,1,0.242362525,0.188908146,39,0.345394737,0.343657817,7.925,0.339009288,0.156673,0.29985444,0.27027027
402,0,0.242362525,0.188908146,26,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
403,0,0.242362525,0.742038217,21,0.535885167,0.343657817,9.825,0.339009288,0.697802,0.29985444,0.27027027
404,0,0.242362525,0.188908146,28,0.535885167,0.343657817,15.85,0.339009288,0.156673,0.29985444,0.513812155
405,0,0.242362525,0.742038217,20,0.345394737,0.343657817,8.6625,0.339009288,0.697802,0.29985444,0.27027027
406,0,0.472826087,0.188908146,34,0.535885167,0.343657817,21,0.339009288,0.156673,0.29985444,0.513812155
407,0,0.242362525,0.188908146,51,0.345394737,0.343657817,7.75,0.339009288,0.156673,0.29985444,0.27027027
408,1,0.472826087,0.188908146,3,0.535885167,0.550847458,18.75,0.339009288,0.575,0.29985444,0.653465347
409,0,0.242362525,0.188908146,21,0.345394737,0.343657817,7.775,0.339009288,0.156673,0.29985444,0.27027027
410,0,0.242362525,0.742038217,12,0.25,0.550847458,25.4667,0.339009288,0.697802,0.29985444,0.333333333
411,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.8958,0.339009288,0.156673,0.29985444,0.27027027
412,0,0.242362525,0.188908146,27,0.345394737,0.343657817,6.8583,0.38961039,0.156673,0.29985444,0.27027027
413,1,0.62962963,0.742038217,33,0.535885167,0.343657817,90,0.38961039,0.697802,0.593220339,0.653465347
414,0,0.472826087,0.188908146,31,0.345394737,0.343657817,0,0.339009288,0.156673,0.29985444,0.653465347
415,1,0.242362525,0.188908146,44,0.345394737,0.343657817,7.925,0.339009288,0.156673,0.29985444,0.27027027
416,0,0.242362525,0.742038217,27,0.345394737,0.343657817,8.05,0.339009288,0.782,0.29985444,0.27027027
417,1,0.472826087,0.742038217,34,0.535885167,0.550847458,32.5,0.339009288,0.782,0.29985444,0.653465347
418,1,0.472826087,0.742038217,18,0.345394737,0.5,13,0.339009288,0.697802,0.29985444,0.27027027
419,0,0.472826087,0.188908146,30,0.345394737,0.343657817,13,0.339009288,0.156673,0.29985444,0.27027027
420,0,0.242362525,0.742038217,10,0.345394737,0.5,24.15,0.339009288,0.697802,0.29985444,0.653465347
421,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.8958,0.553571429,0.156673,0.29985444,0.27027027
422,0,0.242362525,0.188908146,21,0.345394737,0.343657817,7.7333,0.38961039,0.156673,0.29985444,0.27027027
423,0,0.242362525,0.188908146,29,0.345394737,0.343657817,7.875,0.339009288,0.156673,0.29985444,0.27027027
424,0,0.242362525,0.742038217,28,0.535885167,0.550847458,14.4,0.339009288,0.782,0.29985444,0.653465347
425,0,0.242362525,0.188908146,18,0.535885167,0.550847458,20.2125,0.339009288,0.156673,0.29985444,0.653465347
426,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.25,0.339009288,0.156673,0.29985444,0.27027027
427,1,0.472826087,0.742038217,28,0.535885167,0.343657817,26,0.339009288,0.782,0.29985444,0.513812155
428,1,0.472826087,0.742038217,19,0.345394737,0.343657817,26,0.339009288,0.697802,0.29985444,0.513812155
429,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.75,0.38961039,0.156673,0.29985444,0.27027027
430,1,0.242362525,0.188908146,32,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.75,0.27027027
431,1,0.62962963,0.188908146,28,0.345394737,0.343657817,26.55,0.339009288,0.156673,0.593220339,0.27027027
432,1,0.242362525,0.742038217,24,0.535885167,0.343657817,16.1,0.339009288,0.782,0.29985444,0.513812155
433,1,0.472826087,0.742038217,42,0.535885167,0.343657817,26,0.339009288,0.782,0.29985444,0.513812155
434,0,0.242362525,0.188908146,17,0.345394737,0.343657817,7.125,0.339009288,0.156673,0.29985444,0.27027027
435,0,0.62962963,0.188908146,50,0.535885167,0.343657817,55.9,0.339009288,0.156673,0.75,0.513812155
436,1,0.62962963,0.742038217,14,0.535885167,0.5,120,0.339009288,0.697802,0.744680851,0.727272727
437,0,0.242362525,0.742038217,21,0.464285714,0.5,34.375,0.339009288,0.697802,0.29985444,0.333333333
438,1,0.472826087,0.742038217,24,0.464285714,0.6,18.75,0.339009288,0.782,0.29985444,0.653465347
439,0,0.62962963,0.188908146,64,0.535885167,0,263,0.339009288,0.156673,0.593220339,0.210526316
440,0,0.472826087,0.188908146,31,0.345394737,0.343657817,10.5,0.339009288,0.156673,0.29985444,0.27027027
441,1,0.472826087,0.742038217,45,0.535885167,0.550847458,26.25,0.339009288,0.782,0.29985444,0.653465347
442,0,0.242362525,0.188908146,20,0.345394737,0.343657817,9.5,0.339009288,0.156673,0.29985444,0.27027027
443,0,0.242362525,0.188908146,25,0.535885167,0.343657817,7.775,0.339009288,0.156673,0.29985444,0.27027027
444,1,0.472826087,0.742038217,28,0.345394737,0.343657817,13,0.339009288,1,0.29985444,0.27027027
445,1,0.242362525,0.188908146,27,0.345394737,0.343657817,8.1125,0.339009288,0.156673,0.29985444,0.27027027
446,1,0.62962963,0.188908146,4,0.345394737,0.5,81.8583,0.339009288,0.575,0.466666667,0.653465347
447,1,0.472826087,0.742038217,13,0.345394737,0.550847458,19.5,0.339009288,0.697802,0.29985444,0.513812155
448,1,0.62962963,0.188908146,34,0.345394737,0.343657817,26.55,0.339009288,0.156673,0.29985444,0.27027027
449,1,0.242362525,0.742038217,5,0.464285714,0.550847458,19.2583,0.553571429,0.697802,0.29985444,0.727272727
450,1,0.62962963,0.188908146,52,0.345394737,0.343657817,30.5,0.339009288,0.5,0.593220339,0.27027027
451,0,0.472826087,0.188908146,36,0.535885167,0.5,27.75,0.339009288,0.156673,0.29985444,0.727272727
452,0,0.242362525,0.188908146,24,0.535885167,0.343657817,19.9667,0.339009288,0.156673,0.29985444,0.27027027
453,0,0.62962963,0.188908146,30,0.345394737,0.343657817,27.75,0.553571429,0.156673,0.593220339,0.27027027
454,1,0.62962963,0.188908146,49,0.535885167,0.343657817,89.1042,0.553571429,0.156673,0.593220339,0.513812155
455,0,0.242362525,0.188908146,27,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
456,1,0.242362525,0.188908146,29,0.345394737,0.343657817,7.8958,0.553571429,0.156673,0.29985444,0.27027027
457,0,0.62962963,0.188908146,65,0.345394737,0.343657817,26.55,0.339009288,0.156673,0.75,0.27027027
458,1,0.62962963,0.742038217,40,0.535885167,0.343657817,51.8625,0.339009288,0.782,0.757575758,0.513812155
459,1,0.472826087,0.742038217,50,0.345394737,0.343657817,10.5,0.339009288,0.697802,0.29985444,0.27027027
460,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.75,0.38961039,0.156673,0.29985444,0.27027027
461,1,0.62962963,0.188908146,48,0.345394737,0.343657817,26.55,0.339009288,0.156673,0.75,0.27027027
462,0,0.242362525,0.188908146,34,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
463,0,0.62962963,0.188908146,47,0.345394737,0.343657817,38.5,0.339009288,0.156673,0.75,0.27027027
464,0,0.472826087,0.188908146,48,0.345394737,0.343657817,13,0.339009288,0.156673,0.29985444,0.27027027
465,0,0.242362525,0.188908146,27,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
466,0,0.242362525,0.188908146,38,0.345394737,0.343657817,7.05,0.339009288,0.156673,0.29985444,0.27027027
467,0,0.472826087,0.188908146,31,0.345394737,0.343657817,0,0.339009288,0.156673,0.29985444,0.653465347
468,0,0.62962963,0.188908146,56,0.345394737,0.343657817,26.55,0.339009288,0.156673,0.29985444,0.27027027
469,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.725,0.38961039,0.156673,0.29985444,0.27027027
470,1,0.242362525,0.742038217,0.75,0.464285714,0.550847458,19.2583,0.553571429,0.697802,0.29985444,0.727272727
471,0,0.242362525,0.188908146,27,0.345394737,0.343657817,7.25,0.339009288,0.156673,0.29985444,0.27027027
472,0,0.242362525,0.188908146,38,0.345394737,0.343657817,8.6625,0.339009288,0.156673,0.29985444,0.27027027
473,1,0.472826087,0.742038217,33,0.535885167,0.5,27.75,0.339009288,0.782,0.29985444,0.727272727
474,1,0.472826087,0.742038217,23,0.345394737,0.343657817,13.7917,0.553571429,0.782,0.757575758,0.27027027
475,0,0.242362525,0.742038217,22,0.345394737,0.343657817,9.8375,0.339009288,0.697802,0.29985444,0.27027027
476,0,0.62962963,0.188908146,39,0.345394737,0.343657817,52,0.339009288,0.156673,0.466666667,0.513812155
477,0,0.472826087,0.188908146,34,0.535885167,0.343657817,21,0.339009288,0.156673,0.29985444,0.513812155
478,0,0.242362525,0.188908146,29,0.535885167,0.343657817,7.0458,0.339009288,0.156673,0.29985444,0.27027027
479,0,0.242362525,0.188908146,22,0.345394737,0.343657817,7.5208,0.339009288,0.156673,0.29985444,0.27027027
480,1,0.242362525,0.742038217,2,0.345394737,0.550847458,12.2875,0.339009288,0.697802,0.29985444,0.513812155
481,0,0.242362525,0.188908146,9,0,0.5,46.9,0.339009288,0.575,0.29985444,0.384615385
482,0,0.472826087,0.188908146,31,0.345394737,0.343657817,0,0.339009288,0.156673,0.29985444,0.27027027
483,0,0.242362525,0.188908146,50,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
484,1,0.242362525,0.742038217,63,0.345394737,0.343657817,9.5875,0.339009288,0.782,0.29985444,0.27027027
485,1,0.62962963,0.188908146,25,0.535885167,0.343657817,91.0792,0.553571429,0.156673,0.744680851,0.513812155
486,0,0.242362525,0.742038217,12,0.25,0.550847458,25.4667,0.339009288,0.697802,0.29985444,0.333333333
487,1,0.62962963,0.742038217,35,0.535885167,0.343657817,90,0.339009288,0.782,0.593220339,0.513812155
488,0,0.62962963,0.188908146,58,0.345394737,0.343657817,29.7,0.553571429,0.156673,0.744680851,0.27027027
489,0,0.242362525,0.188908146,30,0.345394737,0.343657817,8.05,0.339009288,0.156673,0.29985444,0.27027027
490,1,0.242362525,0.188908146,9,0.535885167,0.550847458,15.9,0.339009288,0.575,0.29985444,0.653465347
491,0,0.242362525,0.188908146,24,0.535885167,0.343657817,19.9667,0.339009288,0.156673,0.29985444,0.27027027
492,0,0.242362525,0.188908146,21,0.345394737,0.343657817,7.25,0.339009288,0.156673,0.29985444,0.27027027
493,0,0.62962963,0.188908146,55,0.345394737,0.343657817,30.5,0.339009288,0.156673,0.593220339,0.27027027
